Distance,RSSI
71.81967991186332,-118.69701625690226
88.15724745900694,-120.54851903188492
94.5242631192054,-121.17845282927001
86.28552790084751,-120.3546617585892
49.77068254177539,-115.3842029892999
85.3344096254567,-120.25453529548656
34.930536628686845,-112.18582153931726
94.98370679630334,-121.22225375532585
77.17812261982102,-119.3470317488952
66.39544506189101,-117.98762853772922
71.48401602403601,-118.65469820515796
68.69590349034107,-118.29531364735439
23.235142988670503,-108.50297544922722
77.07202150520912,-119.33460458350783
32.16684684681475,-111.44124879938676
86.50008857268415,-120.37709646542052
93.74824576570651,-121.10398569784368
33.14925156187624,-111.7130057108196
94.16911270506257,-121.14444853029991
78.9583943511539,-119.55303699111818
79.56546911989763,-119.62222443721251
59.64630698809916,-117.01929021625713
46.308094774490215,-114.73281598014336
91.33927056979228,-120.86882899228257
7.944533117055774,-98.80857447918957
9.366893127711828,-100.29633993533209
72.94629028884964,-118.83761896046542
83.11554484822597,-120.01654310851075
82.72379469634868,-119.97386550113055
21.02508559146725,-107.6000978473836
77.06731047867261,-119.33405240471859
84.26215340346177,-120.14030929862295
93.76614739604778,-121.10571048543648
61.804568317711485,-117.34038018996742
96.78169043723895,-121.39165081198686
40.74414196507367,-113.57650784920283
77.98341638650228,-119.44079913298862
12.362804806552113,-102.80318603671509
34.375519171404314,-112.04113691341473
8.05009281605603,-98.92781064517123
40.54796875480938,-113.53290952624837
79.34258418282666,-119.59688407966021
82.51384293598133,-119.95090991328183
48.075353612794956,-115.07113991675766
50.694607508357755,-115.55035689187895
75.75037454784399,-119.17835569900566
33.645413839474394,-111.84721037008325
35.0565190196086,-112.21834301427562
46.260613721650316,-114.7235490942411
57.028060066870125,-116.61379502642853
54.913609502166956,-116.27249599455158
61.474059987220045,-117.29194362910235
74.01591198590529,-118.96911414932418
82.80964062178155,-119.9832348980936
77.92573485294099,-119.43411503431082
82.0485009818578,-119.89982172000524
79.49822525700239,-119.61458679593443
24.681236789964164,-109.04838408798743
73.2401162445413,-118.87393189891267
98.25541644832259,-121.52816739523848
91.80443542334237,-120.91471639439314
92.9651790801735,-121.02821463293998
40.49579987231035,-113.52127979689992
91.54643269874704,-120.88929383619109
86.27231588752585,-120.35327847272046
97.04656265916488,-121.4163394564388
60.21259684354216,-117.1046492231383
89.18696908064237,-120.65342140777545
88.04445443537824,-120.53695391992963
39.61439618846026,-113.32249542691439
21.096044774820676,-107.63053378211036
52.135104355229394,-115.80346132161839
85.6370845835099,-120.28651915574486
97.4895178371067,-121.4574769676588
72.51938717589688,-118.78459798951616
34.79014648414896,-112.14944233328575
87.01908342087874,-120.43113387442557
92.81055132507703,-121.01317711302397
88.46376222963174,-120.57987261086697
94.92864737495098,-121.21701586887232
51.50780545195111,-115.69411155110055
61.38335938878157,-117.27860575896506
76.62796631613037,-119.2824080133228
54.79338827990841,-116.25269784391205
81.47560693082568,-119.83652635003185
76.30782973416005,-119.2445895017708
32.24914539325282,-111.46433095380364
87.78674796375758,-120.51047456921697
91.85867769325695,-120.92005212099534
79.93363986171065,-119.66392764140886
32.52217774058947,-111.54048825550112
45.642260024495954,-114.60198870956995
76.39657563702677,-119.25508914244799
24.219342110041538,-108.87772889123636
43.91801678870513,-114.25412076460262
92.9789851809193,-121.02955605711244
76.65420534466983,-119.28550068454601
59.84130939901209,-117.04877480745233
96.4795386578393,-121.36340471703164
87.78556901970563,-120.51035325413466
67.80193004377065,-118.17698695831368
78.12533209794559,-119.45722321096508
57.73591084698942,-116.72522943118986
83.591521979354,-120.06812661951537
62.76764641636786,-117.48005774219831
81.91153190727874,-119.88472918236343
58.38745266455305,-116.82659836710368
66.32015687781916,-117.97737951327045
95.94679658504995,-121.31338615077524
48.871545481543045,-115.21951850060427
70.13228982615264,-118.48224697324403
96.26051724587973,-121.3428745528424
39.23559901039873,-113.23570215778561
98.50540053940595,-121.55112103860182
74.02429237025221,-118.9701368814626
98.31737792707321,-121.53386216301348
26.64524519929904,-109.74004237992612
91.47406432460785,-120.88215007793227
56.52987850968264,-116.53453566413799
62.918389544975966,-117.50172621711602
43.007083186373066,-114.06478395077693
58.42540422300367,-116.83246807685009
60.04318634827707,-117.07919778834219
52.893524973268995,-115.93392440063326
33.8791995839501,-111.90976151976938
95.59375895973258,-121.28008659927372
33.66322060150129,-111.85198997310614
79.86668731531559,-119.65635814299534
72.50228521430122,-118.78246744476067
41.568371098997886,-113.75742271654967
45.025885552315025,-114.47916725321977
34.63094048319757,-112.10800932875472
96.08620207627244,-121.32650155667068
84.91525742157816,-120.21005537500679
20.64585278762084,-107.43567496823519
71.13270944528983,-118.61019468725374
73.71870757705754,-118.93276860333393
83.66494667272252,-120.07605778274743
84.19334003732752,-120.13292914689387
59.750400482142986,-117.03504124731182
97.4098908415032,-121.45009575913937
38.58475876617034,-113.08460059914485
87.73947813602003,-120.50560915682786
84.6110696041875,-120.17763763221984
80.52200174908518,-119.7301750858129
12.86306237937161,-103.16151519603042
76.72523468692552,-119.29386727128994
49.96481456140511,-115.41936920263987
84.85004454531023,-120.20311533316968
85.67733081993755,-120.2907634844957
14.712143509549236,-104.37481199392994
85.6892253567332,-120.29201748903228
50.72737924300627,-115.55619463489714
87.38846108336104,-120.4693972827427
84.11324621248929,-120.12433157933691
72.00915151878687,-118.72081620881767
30.054364788673126,-110.82762929129869
79.03858266239878,-119.5622063710708
92.8903392396196,-121.02093959841793
44.25035946224674,-114.3222216824652
65.86616077656892,-117.91532905856235
91.70524664408649,-120.90495119204837
23.992314601490545,-108.79265284871549
63.02446158748356,-117.51694238024152
80.34010156537853,-119.70974561007995
24.395510986657552,-108.94319850067922
93.43777717532237,-121.0740201451132
29.572229412892796,-110.6815407671321
89.12074829154501,-120.64671172677231
32.558271736344686,-111.55050812593305
98.82458346932604,-121.5803440250711
69.65478540471175,-118.42053211863441
55.01931362603395,-116.28986767894719
87.65766305914177,-120.49718185583308
81.20844379811527,-119.80685689412331
98.32408403208356,-121.53447829378229
31.8491360399384,-111.35158342270111
29.24729406225212,-110.5817345672503
52.072433424283425,-115.7925959469705
84.70706011933507,-120.18788005145777
31.786526181627632,-111.33380800008193
75.29955869153302,-119.12443474385776
87.42686513393939,-120.47336622862252
96.75480475496241,-121.38914103094342
78.96321015716636,-119.55358793210021
80.692022336414,-119.74922866180506
22.101160628612952,-108.05098586490337
94.43440976403103,-121.16986180109953
32.801785149182926,-111.61781975745726
63.83731585391079,-117.63270423671187
89.17081414007848,-120.65178500223323
19.336173050736942,-106.84365908316953
34.16371399030803,-111.9853057905024
68.7447800628971,-118.3017384989036
18.949127344687017,-106.66100783997402
94.84038855733571,-121.20861333199969
95.72285367306937,-121.29227743509458
70.59109686987183,-118.5411507279579
48.17220269967008,-115.0893194867779
75.84360223603814,-119.1894663796717
52.68532617852552,-115.89829738174802
51.49724052699792,-115.69225850783471
48.445490455887764,-115.14042200609285
72.36097595614825,-118.76484402691736
92.01181545219323,-120.93509905404773
33.64649288133351,-111.8475000731551
82.25057938886978,-119.92204267081723
89.91103642343033,-120.72646266145702
72.36819660664895,-118.76574538610015
33.954338908248154,-111.9297739869402
85.4059460124627,-120.26210481804665
32.58475330159093,-111.55785247643985
52.972403614335114,-115.94738551242446
90.09821353606247,-120.74524872209099
68.1845781297962,-118.22782426234673
21.27287548559293,-107.70593710062806
80.33672839392307,-119.70936632758097
56.08823830699017,-116.46368560649643
37.863459720236044,-112.91413430570198
71.1875814364029,-118.61716033583247
39.04861534278067,-113.19254946072759
86.15479143193286,-120.34096443683597
88.78021684702702,-120.6121291707777
44.90059168864363,-114.45399511290745
96.81747488982015,-121.39499021276632
51.27131000849672,-115.65253999222034
86.07167283006085,-120.33224524929005
16.39455563378324,-105.35290489685401
60.10221396811122,-117.08807396218879
73.45037646377601,-118.89982792267827
60.60059287261865,-117.16267113902694
35.545373296708945,-112.34344023479089
84.71174508814967,-120.18837965180523
40.357568201540644,-113.49039195920989
33.61021665491263,-111.83775546967446
36.15787691842285,-112.4977729598222
24.74416612956341,-109.07138689481557
59.84121541111898,-117.04876061952965
55.94890044883635,-116.44121654219171
60.957476956679216,-117.21571343010271
81.17069730714782,-119.80265713875104
95.06889061930525,-121.23035144237625
65.3554595445146,-117.84501513311824
75.92897146586316,-119.1996285332099
76.71185720773373,-119.29229212255603
94.0736340602102,-121.13528493978032
37.60681895030338,-112.8526974455895
71.63071248103398,-118.67321701566976
65.26722817469401,-117.83281169750313
59.54876519389693,-117.00450559587844
93.25568318604577,-121.05639858788422
59.192437005385415,-116.95028956949929
96.66383510476308,-121.38064383029189
76.64366611593596,-119.28425860231744
55.81098272611988,-116.41892130994137
78.41835142880761,-119.49104050648504
81.71509712452601,-119.86304004605608
57.27420334650953,-116.65270056805477
96.78973956059113,-121.3924020628202
8.393233960590686,-99.3048822277137
70.05934806560474,-118.47284688755025
28.408180934014855,-110.31877542785067
84.39508883837347,-120.15454941366355
97.02704880791597,-121.41452287803892
25.674427039738507,-109.40476799871418
94.15257231003818,-121.1428617266564
24.789424517586518,-109.08789423242368
41.31856319531305,-113.70297256975515
59.4663123695751,-116.99198914313794
10.266418151258051,-101.12466632168359
88.24371067631934,-120.55737443077467
81.46815329338506,-119.83569991603946
90.87266989008043,-120.82256457193839
71.03163477479326,-118.59734982760469
63.55608532108314,-117.59282067964725
80.45992571513965,-119.7232084276315
51.335895490864765,-115.66391193712741
83.46675874041928,-120.05463399744454
53.616292710513235,-116.05652523488229
49.5648630235631,-115.34676951479926
70.30625328958236,-118.50462643277248
19.53559587597471,-106.93634676329977
61.75784401666864,-117.33354840642889
58.175228581929815,-116.79370462690426
88.30699344234483,-120.56385023424303
70.75564848366574,-118.56218338649239
84.95513230935815,-120.21429628876174
65.55055173016389,-117.87194029032287
80.304057833265,-119.70569199541836
55.93908647128606,-116.43963187070702
62.54198503067868,-117.44752273483485
40.06403110987765,-113.42444878443544
21.700215856148148,-107.88560450106787
91.1690814955914,-120.85198183230364
94.72421930090503,-121.1975416998259
85.71484530652235,-120.29471793062021
85.34526587003002,-120.25568444212965
53.48536354600437,-116.03443918402601
27.947128814090945,-110.17096587144412
41.654205808659604,-113.77605643714796
60.80596221626447,-117.19323241869171
60.33658650515329,-117.1232315030268
40.48087073400328,-113.51794896686816
45.256766517006305,-114.52536942696543
59.54707760201,-117.00424959086595
66.16329747474701,-117.955988726453
38.88873866482485,-113.15548841158606
70.56586948093339,-118.53792187971698
65.13203616107351,-117.81408101109261
23.68256974533494,-108.67527173995039
52.49647776653263,-115.86585962364529
72.41964261121053,-118.77216482730083
59.055718066245106,-116.92940083443088
78.97044637702253,-119.55441571167339
92.71434403263652,-121.00380832359306
73.80415508742247,-118.94323308623575
91.68392346426607,-120.90285053126374
91.24962830552037,-120.85995914535329
47.863823244960116,-115.0313058100605
68.63858573418966,-118.28777337155933
91.34671509030339,-120.86956521487465
43.97031944163568,-114.2648722920525
82.02856180815658,-119.89762620238008
72.6225555935494,-118.79743995660897
61.47651882261527,-117.2923049362229
64.39759910232334,-117.71164144360799
29.64006178914701,-110.7022375573087
49.35317653348418,-115.30810647946146
36.417912166939324,-112.5625050984824
30.08874085025597,-110.83795566785344
85.28271463558619,-120.24906131188447
69.88170349958327,-118.44991263083148
44.828715412751954,-114.43952309844894
88.00306160821394,-120.5327060340748
93.51901545954672,-121.08187064230935
83.46249302493294,-120.0541723216759
92.32652551209733,-120.96594321885254
73.06024752449153,-118.85171987670628
37.69736935469596,-112.87442191177541
65.6809172444735,-117.88988773060197
70.38213579661699,-118.51437096728239
82.04832608657206,-119.89980246447146
96.91676130790714,-121.40424915017445
75.70235825559742,-119.17262788161474
65.13550866273265,-117.81456260820687
48.81672123042248,-115.20937920017084
47.87192343291601,-115.03283442679754
26.55018975302033,-109.70775887006475
90.37097975252982,-120.77255518669821
48.90665335288174,-115.22600544426084
30.547678553227538,-110.97469898925988
80.78912461655716,-119.76009255023737
25.05107605175154,-109.1827409972155
90.56788143371662,-120.79221572411612
89.01791274908238,-120.63628224450977
65.71926486485106,-117.89516027331379
74.6870170159568,-119.05065055476379
13.418810154960989,-103.54360356084337
45.34438763937568,-114.54284183885585
78.06465739297418,-119.45020490752313
96.63097464059177,-121.37757246729865
41.78805425442989,-113.80503689806643
97.0898029937319,-121.42036347337213
89.63794239931009,-120.69898326218609
52.981826201537395,-115.94899219287541
52.72323735079003,-115.90479522123985
60.135100230975056,-117.09301539517446
84.85727956292659,-120.20388555646451
71.49810812568765,-118.65647882687514
43.371969721138875,-114.14110241534073
88.91587542736778,-120.6259218017577
92.5056314135884,-120.98345015477705
97.6278759317883,-121.47028806411632
80.54853313467285,-119.73315100734922
50.34784958459474,-115.48835544246106
49.1278378921961,-115.26676732802133
58.44422534622793,-116.83537759798497
89.21954447360208,-120.65672021246928
62.40286402243744,-117.42740624597181
52.743135148007674,-115.90820376315466
11.091196277205162,-101.82270271162926
55.32429984273649,-116.33980344982393
84.0410684452027,-120.11657673478021
24.38340070066422,-108.9387131134333
84.99571518017244,-120.21861045703989
67.6119173734826,-118.15163582315878
52.66526603480888,-115.89485725292468
88.14776898094199,-120.54754773592526
64.040579804886,-117.66142148940537
46.74340902969224,-114.81733613873342
81.426555073163,-119.83108625775768
79.98394466319843,-119.66961081438183
76.91430372377454,-119.31610012852687
90.99326470300744,-120.83454452109763
96.78364275235442,-121.39183303363873
79.01967932267522,-119.56004564863585
82.08326725361071,-119.90364858481792
96.18503925360626,-121.33578873284438
55.72154044238284,-116.40443295465295
25.78465284110343,-109.44346698194133
91.62728012739397,-120.89726791885408
77.47763512559311,-119.38202038811733
81.10180924712094,-119.7949874687516
58.705792976351475,-116.87571612171897
98.60573155530359,-121.56031709734552
35.58571325179588,-112.35368621838413
95.94233842180864,-121.3129664080059
34.8674336626126,-112.16948783310633
94.26986660407657,-121.15410834513659
39.18652378854589,-113.22439635576286
71.94282669418332,-118.71249213073449
80.45288673021527,-119.72241811840578
74.79980812431337,-119.06428224379738
89.05706187615506,-120.64025413110988
50.814236647170155,-115.57164862121346
57.60193072417978,-116.70424262320506
80.26738815073008,-119.70156611647505
43.835457401617624,-114.23712346573234
97.66041192684615,-121.47329805750377
97.15189765081654,-121.4261389711086
52.53933897533301,-115.8732319519057
34.40630495283091,-112.04922329373396
54.38472815378706,-116.18507299039587
84.97319230178829,-120.21621641345132
34.53636694667393,-112.08330650086963
65.98246499215783,-117.93126572943262
94.26086893086578,-121.15324611004053
88.2915086748719,-120.56226608784002
75.9334693501143,-119.20016363393728
62.94945554241987,-117.50618532680855
91.25045621744667,-120.86004110474204
97.2207923981487,-121.43254263496439
63.796945927210174,-117.62698986685206
86.29108783268876,-120.35524381511345
72.7383873007326,-118.81183647444689
83.01019059662363,-120.00508552978638
59.488720000140624,-116.9953923689242
81.5647576545972,-119.8464052234514
96.41201038599297,-121.35707986900883
63.59240044872918,-117.59798073114919
84.11808985608864,-120.12485174649404
43.731273378607284,-114.21562834769747
53.779749657027594,-116.0840227266988
92.78279319781777,-121.01047498818596
55.37054723963781,-116.34735154826342
42.91949061901285,-114.04636700739911
80.03208540124787,-119.67504615678158
98.15768278600298,-121.51917756682752
62.613117576756935,-117.45779100961562
96.57505300725815,-121.37234324830177
91.95758822700155,-120.92977368835628
84.10098704633049,-120.12301491269184
60.856012840303826,-117.20066487390028
98.67941876082658,-121.5670651016651
78.73032573790462,-119.52690678482105
88.58391842552611,-120.59213382951458
82.3178939405526,-119.92943259501402
64.723316294529,-117.75721602089632
48.76491585521487,-115.19978774709583
32.56920635719168,-111.55354143814249
64.20413310694403,-117.68446229843872
75.98647104317148,-119.20646671105766
13.164264349772726,-103.37060135049944
43.26242902531878,-114.11825889654918
29.221969484058953,-110.57390942455483
94.34983297671923,-121.1617678027215
69.43871094297545,-118.39246650080588
80.65648296277384,-119.74524921712498
54.01749640068464,-116.12386877503613
97.52824247439082,-121.46106445883694
50.805018857899796,-115.57000981195165
